file,rule_id,action,old_for_each,new_for_each,missing_vars_covered,status_was
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.service.containers_type_loadbalancer_internal_only_where_required,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.etcd.containers_encryption_at_rest_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.managed_cluster.containers_cluster_service_kube_system_services_not_public,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.api_server.k8s_apiserver_tls_min_version_1_2,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.agent_pool.containers_node_pool_nodes_no_public_ip,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.aks.cluster.private_nodes_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.scheduler.containers_secure_port_tls_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.scheduler.containers_authorization_kubeconfig_configured,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.api_server.containers_apiserver_tls_min_1_2_enforced,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.admission_controller.containers_admission_privilege_escalation_denied,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.aks.pod.service.account.tokens.automount.disabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.api_server.k8s_apiserver_admission_psa_enforce_mode,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.api_server.containers_apiserver_audit_logging_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.aks.network.policy_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.controller_manager.k8s_controllermanager_service_account_token_signing_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.etcd.containers_client_tls_enabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.managed_cluster.containers_cluster_default_service_account_automount_disabled,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/containerservice/containerservice.checks.yaml,azure.kubernetes.network_policy.containers_networkpolicy_default_deny_ingress_per_namespace,UPDATED,azure.aks.list,azure.containerservice.managedclusters.list,n/a,OP_RESOLVED
